seed,episode_index,schedule,steps,initial_selector_sign,initial_selector_confidence,sign_switch_count,positive_sign_steps,negative_sign_steps,sign_sequence,sign_sequence_rle
20260702,531,requery,8,-,0.8328852653503418,1,3,5,-----+++,-x5|+x3
20260702,532,requery,17,-,1.0,1,2,15,---------------++,-x15|+x2
20260702,533,requery,9,-,0.9999996423721313,0,0,9,---------,-x9
20260702,534,requery,2,-,0.7485911846160889,0,0,2,--,-x2
20260702,535,requery,5,-,0.7360700964927673,0,0,5,-----,-x5
20260702,536,requery,7,+,0.6935576796531677,0,7,0,+++++++,+x7
20260702,537,requery,8,-,0.7258430123329163,1,3,5,-----+++,-x5|+x3
20260702,538,requery,13,-,0.9999998807907104,1,8,5,-----++++++++,-x5|+x8
20260702,539,requery,10,-,0.7125783562660217,0,0,10,----------,-x10
20260702,540,requery,8,+,0.9414985179901123,0,8,0,++++++++,+x8
20260702,541,requery,9,+,0.5486803650856018,1,6,3,++++++---,+x6|-x3
20260702,542,requery,8,+,0.6392644047737122,4,5,3,++--+-++,+x2|-x2|+x1|-x1|+x2
20260702,543,requery,4,-,0.9552232027053833,0,0,4,----,-x4
20260702,544,requery,7,-,0.6895432472229004,0,0,7,-------,-x7
20260702,545,requery,6,+,0.8397669196128845,0,6,0,++++++,+x6
20260702,546,requery,6,+,0.7527019381523132,0,6,0,++++++,+x6
20260702,547,requery,15,-,0.9999843835830688,1,7,8,--------+++++++,-x8|+x7
20260702,548,requery,20,-,1.0,1,3,17,-----------------+++,-x17|+x3
20260702,549,requery,14,+,0.9665707945823669,3,8,6,+++++++----+--,+x7|-x4|+x1|-x2
20260702,550,requery,13,-,0.9999873638153076,1,8,5,-----++++++++,-x5|+x8
20260702,551,requery,19,-,0.9999997615814209,1,6,13,-------------++++++,-x13|+x6
20260702,552,requery,16,-,0.9999686479568481,1,6,10,----------++++++,-x10|+x6
20260702,553,requery,18,-,0.9836086630821228,4,6,12,----------+++++-+-,-x10|+x5|-x1|+x1|-x1
20260702,554,requery,15,-,0.9999997615814209,1,3,12,------------+++,-x12|+x3
20260702,555,requery,6,+,0.7227119207382202,1,4,2,++++--,+x4|-x2
20260702,556,requery,1,-,0.8011589050292969,0,0,1,-,-x1
20260702,557,requery,10,-,0.9997040629386902,5,4,6,----+-+-++,-x4|+x1|-x1|+x1|-x1|+x2
20260702,558,requery,6,+,0.5036331415176392,1,1,5,+-----,+x1|-x5
20260702,559,requery,5,-,0.7370200753211975,0,0,5,-----,-x5
20260702,560,requery,7,-,0.9926822781562805,1,1,6,------+,-x6|+x1
20260702,561,requery,9,+,0.9371059536933899,2,8,1,+++++++-+,+x7|-x1|+x1
20260702,562,requery,5,-,0.6070955395698547,0,0,5,-----,-x5
20260702,563,requery,7,+,0.889572262763977,1,6,1,++++++-,+x6|-x1
20260702,564,requery,18,-,0.5660567879676819,4,2,16,------+-+---------,-x6|+x1|-x1|+x1|-x9
20260702,565,requery,19,-,0.9999998807907104,1,4,15,---------------++++,-x15|+x4
20260702,566,requery,6,-,0.7745319604873657,0,0,6,------,-x6
20260702,567,requery,14,-,0.9999911785125732,1,11,3,---+++++++++++,-x3|+x11
20260702,568,requery,10,+,0.8285393714904785,3,8,2,+++++++-+-,+x7|-x1|+x1|-x1
20260702,569,requery,8,+,0.8931730389595032,0,8,0,++++++++,+x8
20260702,570,requery,17,+,0.9869511127471924,4,10,7,+++++++-+------++,+x7|-x1|+x1|-x6|+x2
20260702,571,requery,7,+,0.5817382335662842,3,2,5,+---+--,+x1|-x3|+x1|-x2
20260702,572,requery,11,+,0.8664751648902893,3,9,2,++++++++-+-,+x8|-x1|+x1|-x1
20260702,573,requery,8,-,0.8221745491027832,0,0,8,--------,-x8
20260702,574,requery,6,-,0.689802348613739,2,1,5,--+---,-x2|+x1|-x3
20260702,575,requery,3,-,0.821177065372467,0,0,3,---,-x3
20260702,576,requery,6,-,0.6143721342086792,1,1,5,-----+,-x5|+x1
20260702,577,requery,17,-,0.9999953508377075,1,7,10,----------+++++++,-x10|+x7
20260702,578,requery,9,+,0.9525964260101318,2,7,2,++++++--+,+x6|-x2|+x1
20260702,579,requery,3,-,0.7175658941268921,0,0,3,---,-x3
20260702,580,requery,7,+,0.6175267696380615,0,7,0,+++++++,+x7
20260702,581,requery,10,+,0.8315504789352417,4,5,5,+++---+--+,+x3|-x3|+x1|-x2|+x1
20260702,582,requery,17,-,0.9960364699363708,0,0,17,-----------------,-x17
20260702,583,requery,4,-,0.6490101218223572,2,2,2,-++-,-x1|+x2|-x1
20260702,584,requery,9,-,0.8718060255050659,0,0,9,---------,-x9
20260702,585,requery,4,-,0.6932281255722046,1,3,1,-+++,-x1|+x3
20260702,586,requery,9,-,0.9999997615814209,0,0,9,---------,-x9
20260702,587,requery,19,-,1.0,1,1,18,------------------+,-x18|+x1
20260702,588,requery,10,-,0.9885516166687012,0,0,10,----------,-x10
20260702,589,requery,15,-,0.9999933242797852,1,6,9,---------++++++,-x9|+x6
20260702,590,requery,7,-,0.9033879041671753,0,0,7,-------,-x7
20260702,591,requery,5,-,0.920918881893158,0,0,5,-----,-x5
20260702,592,requery,15,-,0.9999994039535522,1,1,14,--------------+,-x14|+x1
20260702,593,requery,11,-,0.9992879033088684,0,0,11,-----------,-x11
20260702,594,requery,7,+,0.8891781568527222,0,7,0,+++++++,+x7
20260702,595,requery,15,-,0.998111367225647,1,1,14,--------------+,-x14|+x1
20260702,596,requery,11,-,0.7129983305931091,4,2,9,-----+-+---,-x5|+x1|-x1|+x1|-x3
20260702,597,requery,3,-,0.6296352744102478,0,0,3,---,-x3
20260702,598,requery,20,-,0.9999994039535522,2,8,12,-----------++++++++-,-x11|+x8|-x1
20260702,599,requery,14,-,0.9997922778129578,10,6,8,---+-++-+-+-+-,-x3|+x1|-x1|+x2|-x1|+x1|-x1|+x1|-x1|+x1|-x1
20260702,600,requery,13,-,0.7340492010116577,0,0,13,-------------,-x13
20260702,601,requery,6,-,0.8339855074882507,0,0,6,------,-x6
20260702,602,requery,9,-,1.0,0,0,9,---------,-x9
20260702,603,requery,16,-,0.9999992847442627,1,4,12,------------++++,-x12|+x4
20260702,604,requery,14,-,1.0,0,0,14,--------------,-x14
20260702,605,requery,18,-,0.9999977350234985,1,8,10,----------++++++++,-x10|+x8
20260702,606,requery,17,-,0.9694287180900574,0,0,17,-----------------,-x17
20260702,607,requery,7,-,0.9881910085678101,0,0,7,-------,-x7
20260702,608,requery,17,-,0.9999996423721313,1,4,13,-------------++++,-x13|+x4
20260702,609,requery,4,-,0.7345337867736816,0,0,4,----,-x4
20260702,610,requery,6,+,0.7716525197029114,0,6,0,++++++,+x6
20260702,611,requery,15,-,0.9826052188873291,7,4,11,--------+-+-+-+,-x8|+x1|-x1|+x1|-x1|+x1|-x1|+x1
20260702,612,requery,16,-,0.9635875821113586,3,3,13,------------+-++,-x12|+x1|-x1|+x2
20260702,613,requery,18,-,0.9999998807907104,1,4,14,--------------++++,-x14|+x4
20260702,614,requery,19,-,0.9999948740005493,1,9,10,----------+++++++++,-x10|+x9
20260702,615,requery,22,-,1.0,1,5,17,-----------------+++++,-x17|+x5
20260702,616,requery,19,-,1.0,0,0,19,-------------------,-x19
20260702,617,requery,21,-,0.9999996423721313,1,7,14,--------------+++++++,-x14|+x7
20260702,618,requery,21,-,1.0,2,1,20,-------------------+-,-x19|+x1|-x1
20260702,619,requery,15,-,0.8890199065208435,3,2,13,------+-------+,-x6|+x1|-x7|+x1
20260702,620,requery,9,-,0.7621476054191589,0,0,9,---------,-x9
20260702,621,requery,10,-,0.99998939037323,6,4,6,---+-++-+-,-x3|+x1|-x1|+x2|-x1|+x1|-x1
20260702,622,requery,16,-,1.0,1,2,14,--------------++,-x14|+x2
20260702,623,requery,11,+,0.8964123725891113,2,8,3,+++++++---+,+x7|-x3|+x1
20260702,624,requery,20,-,0.9999996423721313,1,9,11,-----------+++++++++,-x11|+x9
20260702,625,requery,5,-,0.9275729656219482,0,0,5,-----,-x5
20260702,626,requery,2,-,0.6147524118423462,0,0,2,--,-x2
20260702,627,requery,18,-,0.9999977350234985,4,7,11,---------++++++-+-,-x9|+x6|-x1|+x1|-x1
20260702,628,requery,10,+,0.5942063331604004,1,6,4,++++++----,+x6|-x4
20260702,629,requery,18,-,0.5531917810440063,3,7,11,--++++++---------+,-x2|+x6|-x9|+x1
20260702,630,requery,13,-,0.6450425386428833,1,1,12,------------+,-x12|+x1
20260702,631,requery,16,+,0.8977716565132141,3,10,6,+++++++++-----+-,+x9|-x5|+x1|-x1
20260702,632,requery,8,-,0.6088220477104187,2,3,5,--+++---,-x2|+x3|-x3
20260702,633,requery,12,-,0.6063475012779236,4,5,7,--++++---+--,-x2|+x4|-x3|+x1|-x2
20260702,634,requery,6,+,0.8046104907989502,2,3,3,++---+,+x2|-x3|+x1
20260702,635,requery,14,-,0.9999984502792358,1,6,8,--------++++++,-x8|+x6
20260702,636,requery,22,-,1.0,1,2,20,--------------------++,-x20|+x2
20260702,637,requery,10,-,0.9999998807907104,0,0,10,----------,-x10
20260702,638,requery,9,+,0.8600682020187378,3,2,7,+----+---,+x1|-x4|+x1|-x3
20260702,639,requery,20,-,1.0,0,0,20,--------------------,-x20
20260702,640,requery,13,-,0.9999996423721313,1,3,10,----------+++,-x10|+x3
20260702,641,requery,13,-,0.9999990463256836,1,3,10,----------+++,-x10|+x3
20260702,642,requery,3,-,0.7644515633583069,0,0,3,---,-x3
20260702,643,requery,3,-,0.77475506067276,0,0,3,---,-x3
20260702,644,requery,6,-,0.5730717182159424,2,1,5,----+-,-x4|+x1|-x1
20260702,645,requery,6,-,0.8670567274093628,0,0,6,------,-x6
20260702,646,requery,8,-,0.7646071910858154,1,1,7,-------+,-x7|+x1
20260702,647,requery,5,-,0.6131688356399536,0,0,5,-----,-x5
20260702,648,requery,4,-,0.9040994644165039,0,0,4,----,-x4
20260702,649,requery,23,-,1.0,1,6,17,-----------------++++++,-x17|+x6
20260702,650,requery,17,-,0.9993762373924255,0,0,17,-----------------,-x17
20260702,651,requery,3,-,0.9991812109947205,0,0,3,---,-x3
20260702,652,requery,14,-,1.0,1,1,13,-------------+,-x13|+x1
20260702,653,requery,5,+,0.6478813886642456,1,1,4,+----,+x1|-x4
20260702,654,requery,16,-,0.9994944334030151,2,7,9,--------+++++++-,-x8|+x7|-x1
20260702,655,requery,20,-,1.0,1,1,19,-------------------+,-x19|+x1
20260702,656,requery,17,-,0.9999922513961792,1,6,11,-----------++++++,-x11|+x6
20260702,657,requery,6,-,0.7560952305793762,1,2,4,----++,-x4|+x2
20260702,658,requery,18,-,0.9906668066978455,4,2,16,-----------+-+----,-x11|+x1|-x1|+x1|-x4
20260702,659,requery,10,+,0.8977832198143005,2,6,4,+++++----+,+x5|-x4|+x1
20260702,660,requery,14,-,0.9999133348464966,1,10,4,----++++++++++,-x4|+x10
20260702,661,requery,10,+,0.7702609300613403,3,2,8,+-----+---,+x1|-x5|+x1|-x3
20260702,662,requery,8,-,0.9894664883613586,0,0,8,--------,-x8
20260702,663,requery,16,-,0.9999914169311523,1,10,6,------++++++++++,-x6|+x10
20260702,664,requery,9,+,0.5885263681411743,1,6,3,++++++---,+x6|-x3
20260702,665,requery,16,-,0.9999805688858032,1,7,9,---------+++++++,-x9|+x7
20260702,666,requery,18,-,0.9978020787239075,0,0,18,------------------,-x18
20260702,667,requery,19,+,0.9984917640686035,3,11,8,++++++++++------+--,+x10|-x6|+x1|-x2
20260702,668,requery,14,-,0.9999998807907104,1,10,4,----++++++++++,-x4|+x10
20260702,669,requery,14,-,1.0,0,0,14,--------------,-x14
20260702,670,requery,16,-,1.0,4,9,7,-----++++++++-+-,-x5|+x8|-x1|+x1|-x1
20260702,671,requery,9,-,0.8085578083992004,0,0,9,---------,-x9
20260702,672,requery,20,-,1.0,1,9,11,-----------+++++++++,-x11|+x9
20260702,673,requery,18,-,0.9999850988388062,1,6,12,------------++++++,-x12|+x6
20260702,674,requery,2,-,0.593146800994873,0,0,2,--,-x2
20260702,675,requery,4,-,0.5317350029945374,0,0,4,----,-x4
20260702,676,requery,16,-,0.9999991655349731,1,9,7,-------+++++++++,-x7|+x9
20260702,677,requery,4,+,0.8922597765922546,1,1,3,+---,+x1|-x3
20260702,678,requery,13,-,0.9999998807907104,1,2,11,-----------++,-x11|+x2
20260702,679,requery,9,-,0.9901139736175537,0,0,9,---------,-x9
20260702,680,requery,4,+,0.5198895931243896,1,2,2,++--,+x2|-x2
20260702,681,requery,12,+,0.9752808213233948,2,6,6,+++++------+,+x5|-x6|+x1
20260702,682,requery,4,-,0.8767029643058777,0,0,4,----,-x4
20260702,683,requery,20,-,0.9999998807907104,1,7,13,-------------+++++++,-x13|+x7
20260702,684,requery,10,+,0.9099894165992737,2,6,4,+++++----+,+x5|-x4|+x1
20260702,685,requery,10,-,0.9999991655349731,1,1,9,---------+,-x9|+x1
20260702,686,requery,14,-,0.9999990463256836,8,6,8,----+-++-+-++-,-x4|+x1|-x1|+x2|-x1|+x1|-x1|+x2|-x1
20260702,687,requery,18,-,0.9826070666313171,4,2,16,------------+---+-,-x12|+x1|-x3|+x1|-x1
20260702,688,requery,16,-,1.0,1,4,12,------------++++,-x12|+x4
20260702,689,requery,15,-,0.9998496770858765,12,7,8,--+-+-+-++-+-+-,-x2|+x1|-x1|+x1|-x1|+x1|-x1|+x2|-x1|+x1|-x1|+x1|-x1
20260702,690,requery,20,-,1.0,1,3,17,-----------------+++,-x17|+x3
20260702,691,requery,19,-,1.0,0,0,19,-------------------,-x19
20260702,692,requery,11,+,0.9205431938171387,3,3,8,++------+--,+x2|-x6|+x1|-x2
20260702,693,requery,20,-,0.9999986886978149,4,9,11,---------++++++++-+-,-x9|+x8|-x1|+x1|-x1
20260702,694,requery,12,-,0.6793913245201111,0,0,12,------------,-x12
20260702,695,requery,14,+,0.5566840767860413,2,10,4,+++++++++----+,+x9|-x4|+x1
20260702,696,requery,8,-,0.9419435262680054,3,2,6,-----+-+,-x5|+x1|-x1|+x1
20260702,697,requery,19,-,1.0,0,0,19,-------------------,-x19
20260702,698,requery,12,+,0.968077540397644,3,5,7,++++------+-,+x4|-x6|+x1|-x1
20260702,699,requery,7,-,0.8737475275993347,1,1,6,------+,-x6|+x1
20260702,700,requery,20,-,1.0,1,5,15,---------------+++++,-x15|+x5
20260702,701,requery,9,+,0.5113590955734253,1,4,5,++++-----,+x4|-x5
20260702,702,requery,16,-,0.9999998807907104,5,5,11,---------+++-+-+,-x9|+x3|-x1|+x1|-x1|+x1
20260702,703,requery,18,-,0.9998847246170044,0,0,18,------------------,-x18
20260702,704,requery,9,+,0.8312393426895142,1,3,6,+++------,+x3|-x6
20260702,705,requery,18,-,0.9999971389770508,1,9,9,---------+++++++++,-x9|+x9
20260702,706,requery,7,-,0.79672771692276,1,1,6,------+,-x6|+x1
20260702,707,requery,17,-,1.0,1,2,15,---------------++,-x15|+x2
20260702,708,requery,18,-,0.8460474610328674,1,1,17,-----------------+,-x17|+x1
20260702,709,requery,2,-,0.952273428440094,0,0,2,--,-x2
20260702,710,requery,18,-,1.0,1,4,14,--------------++++,-x14|+x4
20260702,711,requery,19,-,1.0,1,1,18,------------------+,-x18|+x1
20260702,712,requery,12,-,0.9999886751174927,1,4,8,--------++++,-x8|+x4
20260702,713,requery,14,-,1.0,0,0,14,--------------,-x14
20260702,714,requery,17,-,0.9998832941055298,6,8,9,------++++++-+-+-,-x6|+x6|-x1|+x1|-x1|+x1|-x1
20260702,715,requery,12,-,0.9999407529830933,7,5,7,----++-+-+-+,-x4|+x2|-x1|+x1|-x1|+x1|-x1|+x1
20260702,716,requery,2,+,0.5191496014595032,1,1,1,+-,+x1|-x1
20260702,717,requery,14,-,0.9999998807907104,0,0,14,--------------,-x14
20260702,718,requery,3,-,0.8982365727424622,0,0,3,---,-x3
20260702,719,requery,14,+,0.9852855801582336,3,10,4,+++++++++--+--,+x9|-x2|+x1|-x2
20260702,720,requery,11,+,0.6487718224525452,2,9,2,++++++++--+,+x8|-x2|+x1
20260719,721,requery,14,+,0.9810891151428223,1,5,9,+++++---------,+x5|-x9
20260719,722,requery,15,+,0.9946236610412598,1,6,9,++++++---------,+x6|-x9
20260719,723,requery,10,-,0.9979129433631897,0,0,10,----------,-x10
20260719,724,requery,16,-,0.886807918548584,0,0,16,----------------,-x16
20260719,725,requery,12,+,0.9961833357810974,1,4,8,++++--------,+x4|-x8
20260719,726,requery,9,-,0.9645468592643738,0,0,9,---------,-x9
20260719,727,requery,5,+,0.8942489624023438,0,5,0,+++++,+x5
20260719,728,requery,3,+,0.9201613068580627,0,3,0,+++,+x3
20260719,729,requery,25,+,0.9951379895210266,1,8,17,++++++++-----------------,+x8|-x17
20260719,730,requery,7,-,0.9883301258087158,0,0,7,-------,-x7
20260719,731,requery,13,+,0.9609119892120361,1,3,10,+++----------,+x3|-x10
20260719,732,requery,10,-,0.999315619468689,0,0,10,----------,-x10
20260719,733,requery,5,+,0.9609330296516418,0,5,0,+++++,+x5
20260719,734,requery,21,+,0.992159366607666,1,4,17,++++-----------------,+x4|-x17
20260719,735,requery,14,+,0.9927083849906921,1,6,8,++++++--------,+x6|-x8
20260719,736,requery,5,+,0.5007191300392151,0,5,0,+++++,+x5
20260719,737,requery,14,-,0.9874172210693359,0,0,14,--------------,-x14
20260719,738,requery,14,+,0.9870747327804565,3,10,4,++++++++-++---,+x8|-x1|+x2|-x3
20260719,739,requery,5,-,0.6298460364341736,2,2,3,--++-,-x2|+x2|-x1
20260719,740,requery,10,-,0.9903348088264465,0,0,10,----------,-x10
20260719,741,requery,12,+,0.9562749266624451,1,2,10,++----------,+x2|-x10
20260719,742,requery,28,+,0.9813118577003479,1,5,23,+++++-----------------------,+x5|-x23
20260719,743,requery,6,+,0.9588411450386047,0,6,0,++++++,+x6
20260719,744,requery,7,-,0.7454018592834473,0,0,7,-------,-x7
20260719,745,requery,31,+,0.9930334091186523,1,8,23,++++++++-----------------------,+x8|-x23
20260719,746,requery,22,+,0.992633044719696,1,4,18,++++------------------,+x4|-x18
20260719,747,requery,16,+,0.9872416257858276,1,7,9,+++++++---------,+x7|-x9
20260719,748,requery,14,-,0.9896866679191589,0,0,14,--------------,-x14
20260719,749,requery,15,-,0.7962965369224548,0,0,15,---------------,-x15
20260719,750,requery,5,+,0.8942214250564575,0,5,0,+++++,+x5
20260719,751,requery,18,+,0.960891842842102,1,5,13,+++++-------------,+x5|-x13
20260719,752,requery,9,+,0.7813093662261963,0,9,0,+++++++++,+x9
20260719,753,requery,8,-,0.8447176218032837,0,0,8,--------,-x8
20260719,754,requery,7,+,0.9574500918388367,2,6,1,++++-++,+x4|-x1|+x2
20260719,755,requery,15,+,0.9700100421905518,1,3,12,+++------------,+x3|-x12
20260719,756,requery,5,-,0.8412537574768066,0,0,5,-----,-x5
20260719,757,requery,9,-,0.9594812989234924,0,0,9,---------,-x9
20260719,758,requery,7,-,0.8270555734634399,0,0,7,-------,-x7
20260719,759,requery,11,+,0.8559728860855103,1,2,9,++---------,+x2|-x9
20260719,760,requery,4,-,0.9797900915145874,0,0,4,----,-x4
20260719,761,requery,11,-,0.9355000257492065,0,0,11,-----------,-x11
20260719,762,requery,11,-,0.9772198796272278,0,0,11,-----------,-x11
20260719,763,requery,10,-,0.9805677533149719,0,0,10,----------,-x10
20260719,764,requery,6,+,0.5472811460494995,1,1,5,+-----,+x1|-x5
20260719,765,requery,13,+,0.9842958450317383,1,5,8,+++++--------,+x5|-x8
20260719,766,requery,16,+,0.9909606575965881,2,9,7,++++++++-------+,+x8|-x7|+x1
20260719,767,requery,5,+,0.9475824236869812,0,5,0,+++++,+x5
20260719,768,requery,19,+,0.9978208541870117,1,7,12,+++++++------------,+x7|-x12
20260719,769,requery,13,+,0.9983633160591125,1,6,7,++++++-------,+x6|-x7
20260719,770,requery,11,+,0.5930498838424683,1,3,8,+++--------,+x3|-x8
20260719,771,requery,24,+,0.9938441514968872,1,4,20,++++--------------------,+x4|-x20
20260719,772,requery,25,+,0.9804706573486328,1,4,21,++++---------------------,+x4|-x21
20260719,773,requery,23,+,0.990103006362915,1,9,14,+++++++++--------------,+x9|-x14
20260719,774,requery,13,+,0.9331326484680176,0,13,0,+++++++++++++,+x13
20260719,775,requery,7,-,0.6697657108306885,0,0,7,-------,-x7
20260719,776,requery,14,+,0.9968330264091492,1,5,9,+++++---------,+x5|-x9
20260719,777,requery,16,+,0.9916931986808777,1,7,9,+++++++---------,+x7|-x9
20260719,778,requery,16,-,0.7249506711959839,0,0,16,----------------,-x16
20260719,779,requery,14,+,0.9967378973960876,1,7,7,+++++++-------,+x7|-x7
20260719,780,requery,16,+,0.9946824908256531,1,10,6,++++++++++------,+x10|-x6
20260719,781,requery,8,+,0.9458423852920532,0,8,0,++++++++,+x8
20260719,782,requery,6,+,0.913754403591156,0,6,0,++++++,+x6
20260719,783,requery,9,-,0.9973347187042236,0,0,9,---------,-x9
20260719,784,requery,31,+,0.9689825773239136,1,10,21,++++++++++---------------------,+x10|-x21
20260719,785,requery,6,-,0.8724138140678406,0,0,6,------,-x6
20260719,786,requery,12,-,0.7709603309631348,0,0,12,------------,-x12
20260719,787,requery,14,+,0.998331606388092,1,4,10,++++----------,+x4|-x10
20260719,788,requery,8,+,0.8590511679649353,0,8,0,++++++++,+x8
20260719,789,requery,8,-,0.7867722511291504,0,0,8,--------,-x8
20260719,790,requery,14,+,0.9937764406204224,1,7,7,+++++++-------,+x7|-x7
20260719,791,requery,30,+,0.9931862354278564,1,6,24,++++++------------------------,+x6|-x24
20260719,792,requery,9,+,0.8469705581665039,2,8,1,+++++++-+,+x7|-x1|+x1
20260719,793,requery,10,-,0.943771481513977,0,0,10,----------,-x10
20260719,794,requery,11,+,0.9428687691688538,1,2,9,++---------,+x2|-x9
20260719,795,requery,9,+,0.8225455284118652,0,9,0,+++++++++,+x9
20260719,796,requery,7,+,0.6511492133140564,2,6,1,++++-++,+x4|-x1|+x2
20260719,797,requery,1,+,0.8509654998779297,0,1,0,+,+x1
20260719,798,requery,7,-,0.9822959303855896,0,0,7,-------,-x7
20260719,799,requery,8,+,0.5723052024841309,0,8,0,++++++++,+x8
20260719,800,requery,10,-,0.9708515405654907,0,0,10,----------,-x10
20260719,801,requery,5,-,0.7790669202804565,0,0,5,-----,-x5
20260719,802,requery,15,-,0.9875403046607971,0,0,15,---------------,-x15
20260719,803,requery,14,-,0.9664740562438965,0,0,14,--------------,-x14
20260719,804,requery,4,-,0.5462517142295837,0,0,4,----,-x4
20260719,805,requery,13,+,0.9977885484695435,1,4,9,++++---------,+x4|-x9
20260719,806,requery,14,+,0.9919346570968628,1,6,8,++++++--------,+x6|-x8
20260719,807,requery,12,+,0.9975835084915161,1,4,8,++++--------,+x4|-x8
20260719,808,requery,7,-,0.9447282552719116,1,4,3,---++++,-x3|+x4
20260719,809,requery,40,+,0.9742801785469055,1,19,21,+++++++++++++++++++---------------------,+x19|-x21
20260719,810,requery,4,+,0.7127020359039307,1,2,2,++--,+x2|-x2
20260719,811,requery,10,-,0.9536303281784058,0,0,10,----------,-x10
