case_id,controller,transition_index,source,terminal_theta1_rad,terminal_theta2_rad,target_theta1_rad,target_theta2_rad,corrected_foot_x_m,corrected_target_foot_x_m,landing_residual_actual_minus_target_m,landing_residual_abs_m,legacy_foot_x_recomputed_m,legacy_foot_x_archived_m,legacy_x_recompute_error_m,corrected_foot_y_m
raised_1.145_r3,passive,3,learned_archived_terminal_state,1.1538299415527729,0.5314179749954406,1.0786134777324956,0.5532693728822025,0.45474883806951105,0.49895081266253793,-0.04420197459302688,0.04420197459302688,0.4750190889263407,0.4750190889263407,0.0,0.06169663191831337
raised_1.28_r1,continuous,1,learned_archived_terminal_state,1.162987751025804,0.5485041211943825,1.0786134777324956,0.5532693728822025,0.45742672540989837,0.49895081266253793,-0.04152408725263956,0.04152408725263956,0.47828318025974337,0.47828318025974337,0.0,0.06783398713640648
raised_1.28_r1,continuous,2,learned_archived_terminal_state,1.0818169526780992,0.47163533081329423,1.0786134777324956,0.5532693728822025,0.46326609711340583,0.49895081266253793,-0.03568471554913211,0.03568471554913211,0.48143984464319517,0.48143984464319517,0.0,0.03145789767841162
raised_1.28_r1,continuous,3,learned_archived_terminal_state,1.112711691661911,0.47223911771479954,1.0786134777324956,0.5532693728822025,0.4492003540082503,0.49895081266253793,-0.04975045865428762,0.04975045865428762,0.4673956129983786,0.4673956129983786,0.0,0.038930006293483366
raised_1.28_r1,discrete,1,learned_archived_terminal_state,1.150571693894706,0.4867388539205001,1.0786134777324956,0.5532693728822025,0.4375358665651252,0.49895081266253793,-0.061414946097412715,0.061414946097412715,0.4562457055395429,0.4562457055395429,0.0,0.050533528188942745
raised_1.28_r1,discrete,2,learned_archived_terminal_state,1.0928843981249592,0.469411168714129,1.0786134777324956,0.5532693728822025,0.4572072266069695,0.49895081266253793,-0.04174358605556844,0.04174358605556844,0.47530167555076724,0.47530167555076724,0.0,0.033653167398363604
raised_1.28_r1,discrete,3,learned_archived_terminal_state,1.1592998415174038,0.5505639197529486,1.0786134777324956,0.5532693728822025,0.46003403807434684,0.49895081266253793,-0.038916774588191094,0.038916774588191094,0.4809607541229204,0.4809607541229204,0.0,0.06758617709436238
raised_1.28_r1,passive,1,learned_archived_terminal_state,0.9968502359235492,0.46661110037538,1.0786134777324956,0.5532693728822025,0.4992607240889254,0.49895081266253793,0.00030991142638747693,0.00030991142638747693,0.517255214293309,0.517255214293309,0.0,0.007937444323714848
raised_1.28_r1,passive,2,learned_archived_terminal_state,1.1471501373094957,0.4762137492159293,1.0786134777324956,0.5532693728822025,0.43467515477920105,0.49895081266253793,-0.06427565788333689,0.06427565788333689,0.4530118543146016,0.4530118543146016,0.0,0.04745908541531213
raised_1.28_r1,passive,3,learned_archived_terminal_state,1.1485590604323934,0.5494285675158315,1.0786134777324956,0.5532693728822025,0.46468516637370966,0.49895081266253793,-0.03426564628882828,0.03426564628882828,0.48557316571026404,0.48557316571026404,0.0,0.06503496225512145
